query_id,pregunta,encoder,rango,similitud,doc_id,fuente,chunk_id,idioma,texto,relevancia,notas
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,bge-m3,15,0.614156,F1-DAIO-035,DAIO_study2634-fragmented-efforts-joao-paulo-moralez-santiago-rivas.pdf,F1-DAIO-035-chunk-0003,en,"compliance with national and international regulations. 6 FRAGMENTED EFFORTS Resource constraints and an underdeveloped institutional set-up, as well as the lack of qualified personal currently, constitute the main obstacles for more advance uses of defense AI in Brazil. Thus, current defense AI development priorities are limited. The Army is mainly looking at AI for data analysis, the Air Force is focusing on AI for maintenance, fleet management, and the analysis of satellite and drone imagery, and, finally, the Navy is exploring AI to enhance logistical support. So far, cross-service cooperation to advance AI is limited. In addition, Brazil’s emphasis on national sovereignty that limits data sharing constitutes a challenge for international coopera- tion on defense AI. Similarly current applications of defense AI in Brazil’s military services are limited as well. The Army uses AI in systems built to respond to public requests and to support cyber defense. The Air Force is primarily using AI for air defense, search and rescue missions, and logistics, while the Navy is using algorithms in decision support mechanisms, cyber defense and electronic warfare. In addition, AI is also part of Brazil’s SIFRON border security program. Although all three services are using AI for wargaming and sim- ulation-based training, proper initiatives to prepare the defense workforce for the future use of AI have yet to emerge. Rudimentary introductory courses have been launched but more remains to be done to make sure that Brazil’s emphasis on the responsible use of AI in the military domain is backed up with defense personnel who understand the technology and make informed decisions about its use for military tasks. WWW.DEFENSEAI.EU 7 2 ­Thinking about 8 FRAGMENTED EFFORTS Different drivers shape force transformation in general and the adoption of new concepts and technologies in particular. Unlike other countries, Brazil is neither facing imminent military conflicts nor ongoing war. External threat as a force to update the country’s defense posture is relatively weak. Nonetheless, artificial intelligence (AI) and other technologies have begun to play a role in the routine activities of certain segments of the Brazilian Armed Forces. It is important to",2.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,bge-m3,4,0.636988,F1-DAIO-035,DAIO_study2634-fragmented-efforts-joao-paulo-moralez-santiago-rivas.pdf,F1-DAIO-035-chunk-0004,en,"facing imminent military conflicts nor ongoing war. External threat as a force to update the country’s defense posture is relatively weak. Nonetheless, artificial intelligence (AI) and other technologies have begun to play a role in the routine activities of certain segments of the Brazilian Armed Forces. It is important to emphasize that this role is assistive and supportive in nature, without assuming tactical or offensive functions. 2.1 Budgetary Constraints Limit Strategic Thinking The budgetary constraints faced by Brazil and the South American continent impose limitations not only on the acquisition and modernization of equipment, but also on broader thinking about the future. While there is a recognized need to equip the Armed Forces with disruptive technologies, priority is given to resolving immediate and urgent problems before addressing future requirements. Currently, Brazil faces a modernization backlog. There is a continuing requirement to equip the forces with medium- and high-altitude air defense systems, data links and network-centric systems, attack drones and other capabilities before any meaningful planning for multi-domain operations can take place. In parallel, the acquisition of fighter aircraft, frigates, submarines, border surveillance systems, main battle tanks and other systems is heavily delayed, often due to payment shortfalls. Once these systems reach operational units, the underlying technolo- gies are outdated. As a result, modernization programs are required to bring them up to current technological standards. Although senior leadership and the General Staff plan for the use of disruptive technologies, the need to maintain and equip forces with basic capabilities ultimately postpones future-oriented capabilities, often without any clear timeline for implementation. This situation challenges capability development and has so far prevented Brazil’s Armed Forces to come up with strategic plans on what to expect of defense AI and how to prepare for its adoption. WWW.DEFENSEAI.EU 9 2.2 Weak Reference to Defense AI in National Capstone Documents In 2026, Brazil will mark the 30th anniversary of the National Defense Policy (PND), a document created in 1996, at a time when the Ministry of Defense did not yet",1.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,bge-m3,3,0.638182,F1-DAIO-035,DAIO_study2634-fragmented-efforts-joao-paulo-moralez-santiago-rivas.pdf,F1-DAIO-035-chunk-0028,en,"riculum with an “Advanced Course in Cyber Security and Defense,” which, by 2025, already focuses on the use of cutting-edge technologies and autonomous systems. 49 Brazilian Navy. Official response to the questionnaire submitted by the authors regarding the use of artificial intelligence within the Naval Force, 19 December 2025. 50 “Realizada Aula Inaugural do primeiro Curso de Inteligência Artificial Aplicada a Sistemas Militares do País” (Inaugural Lecture Held for the First Course on Artificial Intelligence Applied to Military Systems in Brazil), 51 Brazilian Army. Official response to the questionnaire submitted by the authors regarding the use of artificial intelligence within the Army, 19 November 2025. 52 “Paraná firma parceria com Exército para desenvolvimento de pesquisas em IA e cibersegurança” (Paraná signs partnership with the Army to develop AI and cybersecurity). 53 Dantas et al., “ASA-SimaaS: Advancing Digital Transformation through Simulation Services in the Brazilian Air Force.” WWW.DEFENSEAI.EU 33 8 Conclusion 34 FRAGMENTED EFFORTS At present, Brazil does not have a structured program for the devel- opment of AI in the defense sector, nor has it established clearly de- fined objectives to be achieved. Consequently, progress is not only limited in scope but is also driven by specific initiatives undertaken by individual services, organizations within them, or programs aimed at incorporating new weapons systems. Therefore, Brazil’s defense AI approach is very fragmented. Nevertheless, Brazil’s Armed Forces are seeking to incorporate AI across a wide range of activities, ranging from citizen services to planning, enhanced situational awareness and cyber threat detec- tion, as well as through the development of different personnel training programs and plans. One of the main reasons for the country’s slow and poorly structured development can be attributed to the chronic underfunding of defense during the past decades, compounded by the prioritization of certain major programs—such as F-X2 (fighter jet), Prosub (sub marine development program), and Prosuper (navy vessel modern- ization program)—which consume a large share of the resources available for investment and capability acquisition. This makes it",0.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,bge-m3,5,0.62571,F1-DAIO-035,DAIO_study2634-fragmented-efforts-joao-paulo-moralez-santiago-rivas.pdf,F1-DAIO-035-chunk-0029,en,"defense during the past decades, compounded by the prioritization of certain major programs—such as F-X2 (fighter jet), Prosub (sub marine development program), and Prosuper (navy vessel modern- ization program)—which consume a large share of the resources available for investment and capability acquisition. This makes it difficult to generate new programs capable of incorporating new capabilities more rapidly and on a larger scale, including the devel- opment and adoption of AI. In addition, the absence of conventional conflicts in the region directly affects budget allocation and further delays the adoption of new technologies, as there is no perceived urgency driving such investments. Moreover, there is a clear lack of a strategic plan that includes the large-scale adoption of AI with defined objectives and measurable goals. Consequently, it is necessary to develop plans and directives governing the adoption and application of AI by the Navy and the Air Force, enabling more effective planning and the establishment of long-term strategies. WWW.DEFENSEAI.EU 35 Several Brazilian companies possess the capacity to participate in the development and implementation of AI-based solutions. Sig- nificant defense industrial investments would thus make a signifi- cant contribution to defense AI in the country. This would support Brazil’s objective of greater technological independence and open the possibility of becoming an exporter of software and systems that integrate AI as part of the solutions currently offered by Brazil’s Defense Industrial Base. At present, there is an almost total depend- ence on foreign technology in this area, creating risks related to data leakage. Finally, Brazil’s legal framework has yet to mature, as there is current- ly no approved law regulating AI, although the enactment of Legisla- tive Bill No. 2338 of 2023—­intended to regulate the use of artificial intelligence—is expected soon. While this bill does not directly address the use of AI in defense, it establishes restrictions—such as those concerning the use of autonomous weapons—that directly affect the defense sector. Therefore, a major challenge lies in the need to develop an appropriate regulatory framework focused on the implementation of AI in defense, and to explicitly incorporate AI",2.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,13,0.847957,F1-ILIA-001,ILIA_2023.pdf,F1-ILIA-001-chunk-0019,es,"no están presentes en las instalaciones HPC Al analizar la cantidad de data centers per cápita tradicionales, lo que las hace inadecuadas para por país (columna amarilla) identificamos tres implementar modelos de IA. grupos de países. El primero, encabezado por Uruguay que alcanza los 100 puntos, junto con En la actualidad, la principal infraestructura de Panamá y Costa Rica, que alcanzan 78,8 y 66,5 apoyo a la I+D en IA se basa en las denominadas puntos respectivamente. El segundo grupo está unidades de procesamiento gráfico o GPU. Las compuesto por Chile, Argentina y Brasil, que GPU, diseñadas originalmente para satisfacer tienen 37,6; 16,7 y 16 puntos respectivamente. De las limitaciones en tiempo real de las tareas este grupo, solo Chile se ubica sobre el promedio gráficas, como las animaciones visuales, están regional de 29,3 puntos. El resto de los países no especialmente concebidas para realizar de forma supera los 10 puntos en el ranking, lo que significa masiva cálculos sencillos en paralelo. La falta que la presencia de data centers per cápita es muy de instalaciones computacionales basadas en baja en relación a la presencia de data centers a GPUs o equipos computacionales similares es nivel regional. actualmente una de las principales debilidades para fomentar un ecosistema saludable de I+D en IA en Latinoamérica. Además, el éxito actual de la IA se basa principalmente en los llamados Modelos Fundamentales. Estos corresponden a modelos a gran escala (miles de millones o billones de parámetros) que pueden adaptarse a diferentes tareas con un ajuste fino mínimo. El gran tamaño de estos modelos acentúa la necesidad de una infraestructura computacional adecuada. En consecuencia, dotar a la comunidad latinoamericana de IA de esta infraestructura clave es una necesidad urgente. De lo contrario, se pone en peligro cualquier esfuerzo por formar parte activa de la revolución de la IA. Gráfico B.4: Sub indicadores de Computo / Fuente ILIA 2023 B.3 Resultados:de Datos alcanzóA nivelunregional,promediola desubdimensión39,8, liderada Datos por53,64;el desempeñoseguido por deColombiaBrasil, cony Uruguay,un puntajelos cualesde registraron 51,74 y 50,77, respectivamente. Para mayor detalle se presenta el Gráfico B.5.",2.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,15,0.846803,F1-ILIA-005,ILIA_2025.-fichas-de-pais-y-aspectos-metodologicos.pdf,F1-ILIA-005-chunk-0014,es,"iv) Talento humano: alfabetización, poca especialización. La alfabetización en IA duplica a la formación profesional y cuadruplica al talento especializado. Aunque se amplían programas escolares y posgrados, persiste un embudo en la formación avanzada que limita el potencial de la región para producir soluciones propias. v) Talento e infraestructura para la soberanía digital. Brasil concentra más del 90% de la capacidad de cómputo de alto rendimiento de la región. Aunque Uruguay, Costa Rica y Colombia muestran mejores indicadores per cápita en Unidades de Procesamiento Gráfico (GPU por sus siglas en inglés), más de la mitad de los países carecen de infraestructura crítica, lo que refuerza asimetrías. Además, 13 de los 19 países no generan habilidades tempranas en IA en el currículo educativo y 11 no cuentan con programas de doctorado en IA en sus universidades. Sin fortalecer estas capacidades endógenas, la región corre el riesgo de generar soluciones de IA sesgadas y con baja pertinencia local. vi) IA Generativa: una oportunidad de democratización del acceso. La IA generativa ha democratizado el acceso y acelerado la adopción gracias a sus bajas barreras de entrada y a interfaces simples que permiten a no expertos usar modelos avanzados. Países como Chile, Costa Rica, Perú, Uruguay, Panamá y República Dominicana destacan en uso, y ALC es ya la tercera región del mundo en descargas de aplicaciones de IA Gen (15%–20%). Esta accesibilidad actúa como catalizador y, junto con el desarrollo de software y el código abierto, compensa déficits de cómputo, abriendo oportunidades para toda la región. vii) IA y participación ciudadana: un cambio de paradigma desaprovechado. Aunque la IA podría revolucionar la democracia digital, su uso se limita en la mayoría de los países a chatbots informativos y no en herramientas de consulta, de rendición de cuentas o de co-creación de políticas públicas. Colombia, México y Perú muestran algunos avances, pero ocho países no registran ningún caso de aplicación. viii) Investigación escasa y concentrada. Brasil y México reúnen el 68% de los investigadores activos en IA y, junto a Colombia, Chile y Argentina, concentran el 90% de las publicaciones. Solo siete países",2.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,8,0.849047,F1-ILIA-005,ILIA_2025.-fichas-de-pais-y-aspectos-metodologicos.pdf,F1-ILIA-005-chunk-0119,es,"banda ancha fija, aunque la base de suscripciones sigue por debajo de la media regional. En Cómputo, el país registra 11,39 (vs. 21,31 regional; posición 15), reflejando limitaciones en capacidades habilitantes para IA más intensiva (infraestructura de procesamiento, servicios avanzados). En los subindicadores Capacidad de Infraestructuras de Computación de Alto Rendimiento (HPC, por sus siglas en inglés), y de Número y Capacidad de Unidades de Procesamiento Gráfico (GPU, por sus siglas en inglés) se mantiene en cero. Existen 5 centros de datos certificados y la densidad de servidores seguros por millón de habitantes se mantiene baja. El rezago más marcado aparece en Dispositivos, con 18,09 frente a 40,34 regional (posición 17), indicando baja disponibilidad de equipamiento y preparación tecnológica en el hogar y las organizaciones, lo que restringe la adopción efectiva y escalable de soluciones de IA. La base de equipamiento resulta baja: sólo 16,5% de los hogares tiene computadora y la adopción de IPv6 alcanza 19,5%, un nivel que sugiere una preparación de red todavía limitada para escalar casos de uso intensivos en IA. En Datos, el país alcanza 36,83 (vs. 47,73 regional; posición 15), lo que evidencia avances, pero todavía una brecha relevante en disponibilidad, capacidades y gobernanza de datos para sostener usos intensivos de IA. En el subindicador de Disponibilidad de Datos Abiertos obtiene 26,8 puntos, en el de Capacidades 38,0 puntos y en el de Gobernanza de Datos 45,7 puntos, sin que estos resultados superen la media regional. Esto sugiere la necesidad de fortalecer estos cimientos para la reutilización transversal de información en el sector público y en el privado. En Talento Humano, el puntaje agregado es 28,93 (vs. 37,32; posición 15) y revela un perfil muy desigual: la alfabetización en IA es relativamente alta (56,22; cercana al promedio 60,61 y mejor posición 11), pero la formación profesional en IA es baja (21,46 vs. 30,28; posición 15) y, de forma crítica, el talento humano avanzado marca 0,00 (vs. 13,32; posición 18).",2.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,14,0.846821,F1-ILIA-005,ILIA_2025.-fichas-de-pais-y-aspectos-metodologicos.pdf,F1-ILIA-005-chunk-0179,es,"talento humano avanzado (posgrados y especialización) y la innovación aplicada en sector público e industria. De esta manera, podría traducir su fortaleza en infraestructura digital, dispositivos, gobernanza y uso de IA generativa en aumentos sostenidos de productividad y valor agregado. Gráfico 63 Subdimensiones República Dominicana y promedio de la Región América Latina y el Caribe (Puntaje ILIA 2025) República Dominicana América Latina y el Caribe Índice Latinoamericano de Inteligencia Artificial (ILIA) 2025: fichas de país y aspectos metodológicos En la subdimensión de Infraestructura, República Dominicana afianza un desempeño superior al promedio regional, aunque con contrastes internos. El indicador de conectividad sube a 67,92 puntos, casi 7 puntos por encima de la media regional de 61,08, con una cobertura 5G que alcanza al 66% de la población, la más alta de la región. Además, el 84,6% de los habitantes utiliza Internet y la cobertura de redes móviles llega al 98,7%. En cambio, la conectividad en el hogar aún es limitada, con solo 49,97% de los hogares conectados, por debajo del promedio. El indicador de Cómputo se mantiene con áreas de oportunidad: el puntaje desciende a 13,16, ocho puntos por debajo de la media regional; no hay capacidad reportada de Computación de Alto Rendimiento (HPC, por sus siglas en inglés), ni de Unidades de Procesamiento Gráfico (GPU por sus siglas en inglés), la densidad de servidores seguros es de 216 por millón de habitantes y existen únicamente cinco centros de datos certificados. En conjunto, estos resultados evidencian márgenes de mejora para habilitar usos avanzados de IA. En el indicador de Dispositivos, el desempeño es alto con 54,11 puntos y la cuarta posición regional: la adopción de IPv6 alcanza al 44,5%, mientras que la tenencia de computadoras en el hogar llega a 43,1% y la asequibilidad de smartphones se mantiene en la media. En la subdimensión de Datos, el puntaje se eleva a 49,29 y supera ligeramente el promedio regional. En los subindicadores del Barómetro de Datos, Disponibilidad de datos llega a 38,8 puntos (posición 11 a",1.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,9,0.849037,F1-ILIA-006,ILIA_2025.-hallazgos-principales-ia-aplicada-y-talento-humano-compressed.pdf,F1-ILIA-006-chunk-0031,es,"alto rendimiento (HPC, por sus siglas en inglés), equivalente a más del 90% del total regional, seguido a gran distancia por Argentina (8.582) y México (7.235). El liderazgo brasileño en capacidad de cómputo de alto rendimiento es reflejo de una infraestructura tecnológica consolidada en una de las economías más grandes de la región, pero también denota una concentración de estas capacidades en el escenario regional. Mientras tanto, la mejor distribución relativa en la capacidad de GPUs per cápita abre una puerta para el desarrollo de IA en economías más pequeñas como Uruguay, Costa Rica y Colombia. Un mayor acceso a capacidad de cómputo de GPUs, servicios en la nube y consorcios tecnológicos regionales puede ser una estrategia eficaz para nivelar el terreno de juego para promover el desarrollo de soluciones de inteligencia artificial. La región necesita aumentar y consolidar sus capacidades de infraestructura de IA, con un mayor acceso a capacidad cómputo, de manera que mejore su resiliencia para el desarrollo y despliegue de la IA a través de un activo habilitante fundamental como la capacidad de GPUs. 07 INFRAESTRUCTURA DESIGUAL: EL TECHO DEL ECOSISTEMA REGIONAL EN IA El desarrollo de infraestructura digital marca el límite de las posibilidades de la inteligencia artificial en cada país. Una IA robusta requiere conectividad confiable, centros de datos eficientes, acceso a dispositivos adecuados y marcos regulatorios modernos. La madurez en países como Brasil y Chile contrasta con el rezago estructural en otros contextos, donde la conectividad rural o la falta de dispositivos limitan el despliegue de soluciones inteligentes. Invertir en infraestructura no es solo una apuesta económica, sino también una forma de garantizar el derecho a beneficiarse de las tecnologías emergentes de manera equitativa. Solo tres países de la región muestran una infraestructura robusta: Brasil (71,43), Uruguay (70,46) y Chile (63,81). En contraste, 11 de los 19 países del ILIA aún no superan la barrera de los 50 puntos. El patrón sugiere que, mientras los líderes refuerzan capacidades en conectividad, cómputo y dispositivos, otros países aún carecen de la base habilitante para un despliegue sostenido de IA. Esta brecha de infraestructura condiciona la adopción de soluciones avanzadas.",2.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,4,0.853421,F1-ILIA-008,ILIA_docuemnto-ilia-web.pdf,F1-ILIA-008-chunk-0000,es,"Este documento fue coordinado por Rodrigo Durán, Antonia Moreno y Sebastián Adasme, del Centro Nacional de Inteligencia Artificial (CENIA) de Chile, y Sebastián Rovira, Valeria Jordán y Laura Poveda, funcionarios de la División de Desarrollo Productivo y Empresarial de la Comisión Económica para América Latina y el Caribe (CEPAL). En su elaboración participaron Rodrigo Oportot y Verona Leisseigneur, del CENIA, quienes contaron con el apoyo de Demetris Herakleous, Francisca Lira, funcionarios, y Tomás Rodrigues, Consultor, de la CEPAL, y Salma Jalife, Alberto Farca y Susana Cruz, del Centro México Digital. El documento se elaboró en el marco de la Alianza Digital Unión Europea-América Latina y el Caribe y contó con el financiamiento de la Unión Europea, a través de la estrategia Global Gateway. Ni la Unión Europea ni ninguna persona que actúe en su nombre es responsable del uso que pueda hacerse de la información contenida en esta publicación. Los puntos de vista expresados en este estudio son de los autores y no reflejan necesariamente los puntos de vista de la Unión Europea. Las Naciones Unidas y los países que representan no son responsables por el contenido de vínculos a sitios web externos incluidos en esta publicación. No deberá entenderse que existe adhesión de las Naciones Unidas o los países que representan a empresas, productos o servicios comerciales mencionados en esta publicación. Las opiniones expresadas en este documento, que no ha sido sometido a revisión editorial, son de exclusiva responsabilidad de los autores y pueden no coincidir con las de las Naciones Unidas o las de los países que representan. Publicación de las Naciones Unidas LC/TS.2025/68 Distribución: L Copyright © Naciones Unidas, 2025 Todos los derechos reservados Impreso en Naciones Unidas, Santiago S.2500443[S] Esta publicación debe citarse como: Durán, R., Moreno, A., Adasme, S., Rovira, S., Jordán, V. y Poveda, L. (Coords.) (2025). Índice Latinoamericano de Inteligencia Artificial (ILIA) 2025. Documentos de Proyectos (LC/TS.2025/68). Comisión Económica para América Latina y el Caribe y Centro Nacional de Inteligencia Artificial.",0.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,11,0.848162,F1-ILIA-008,ILIA_docuemnto-ilia-web.pdf,F1-ILIA-008-chunk-0029,es,"Esta situación no impide la existencia de excepciones notables como las de Ecuador, Guatemala, Perú y Paraguay, que mejoran de forma sustantiva y transversal. Esta brecha entre generación y disponibilidad limita el desarrollo de soluciones locales, reduce la transparencia gubernamental y restringe el avance de la ciencia abierta y de la inteligencia artificial. Si no se avanza en robustecer los ecosistemas de datos a partir de su apertura y estandarización, se corre el riesgo de que las decisiones algorítmicas se basen en conjuntos de datos incompletos o sesgados, generando consecuencias negativas para la equidad y la eficiencia de las políticas públicas. 4. Talento Humano: alfabetización, poca especialización Al observar los puntajes del ILIA, los niveles de alfabetización en IA casi duplican a los de formación profesional y son cuatro veces el correspondiente al talento especializado. Esto sugiere que existe una base más amplia de comprensión general, pero un embudo en la formación técnica y de frontera que limita su consolidación para un talento más avanzado. Los esfuerzos en educación muestran avances, con un aumento en educación escolar y en la oferta de posgrados en IA, pero estos siguen siendo excepciones en la región. Al observar la velocidad a la que crecen los profesionales con habilidades de IA, Costa Rica crece a una tasa más parecida al promedio mundial, mientras que los otros países de América Latina y el Caribe están más rezagados y crecen a una tasa menor. El desafío de los países es transformar esta alfabetización durante las etapas tempranas en habilidades más sofisticadas para etapas maduras en los ámbitos académico y profesional. Sin especialización, la región tiene el riesgo de convertirse en un consumidor de IA con poca incidencia en su desarrollo. 5. Talento e infraestructura para la soberanía digital Los países de América Latina y el Caribe enfrentan desafíos importantes para mejorar sus capacidades endógenas para el desarrollo y adopción de la IA. Respecto a la capacidad de cómputo, Brasil representa más del 90% del total regional y tiene 17 veces más capacidad que el país con menor cantidad de teraflops por segundo. Aunque en capacidad de Unidad de Procesamiento Gráfico (GPU por sus siglas en inglés) per cápita hay un escenario más favorable para países como Uruguay, Costa Rica y Colombia, más de la mitad de",1.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,2,0.858776,F1-ILIA-008,ILIA_docuemnto-ilia-web.pdf,F1-ILIA-008-chunk-0037,es,"El liderazgo brasileño en capacidad de cómputo de alto rendimiento es reflejo de una infraestructura tecnológica consolidada en una de las economías más grandes de la región, pero también denota una concentración de estas capacidades en el escenario regional. Mientras tanto, la mejor distribución relativa en la capacidad de GPUs per cápita abre una puerta para el desarrollo de IA en economías más pequeñas como Uruguay, Costa Rica y Colombia. Un mayor acceso a capacidad de cómputo de GPUs, servicios en la nube y consorcios tecnológicos regionales puede ser una estrategia eficaz para nivelar el terreno de juego para promover el desarrollo de soluciones de inteligencia artificial. La región necesita aumentar y consolidar sus capacidades de infraestructura de IA, con un mayor acceso a capacidad cómputo, de manera que mejore su resiliencia para el desarrollo y despliegue de la IA a través de un activo habilitante fundamental como la capacidad de GPUs. vii) Infraestructura desigual: el techo del ecosistema regional en IA El desarrollo de infraestructura digital marca el límite de las posibilidades de la inteligencia artificial en cada país. Una IA robusta requiere conectividad confiable, centros de datos eficientes, acceso a dispositivos adecuados y marcos regulatorios modernos. La madurez en países como Brasil y Chile contrasta con el rezago estructural en otros contextos, donde la conectividad rural o la falta de dispositivos limitan el despliegue de soluciones inteligentes. Invertir en infraestructura no es solo una apuesta económica, sino también una forma de garantizar el derecho a beneficiarse de las tecnologías emergentes de manera equitativa. Solo tres países de la región muestran una infraestructura robusta: Brasil (71,43), Uruguay (70,46) y Chile (63,81). En contraste, 11 de los 19 países del ILIA aún no superan la barrera de los 50 puntos. El patrón sugiere que, mientras los líderes refuerzan capacidades en conectividad, cómputo y dispositivos, otros países aún carecen de la base habilitante para un despliegue sostenido de IA. Esta brecha de infraestructura condiciona la adopción de soluciones avanzadas. viii) Tecnología sin acceso es exclusión: la urgencia de acortar brechas digitales Las estadísticas de acceso a computadoras, smartphones e internet revelan una realidad preocupante:",2.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,7,0.850199,F1-ILIA-008,ILIA_docuemnto-ilia-web.pdf,F1-ILIA-008-chunk-0043,es,"alto rendimiento, gobernanza de datos o la oferta de programas de inteligencia artificial. En este escenario, los países líderes tienden a consolidar su posición de liderazgo, pero el crecimiento muestra tasas más aceleradas en los países que parten de etapas más tempranas de desarrollo, con una disminución de la brecha entre ambos grupos. Es esperable que, en el mediano y largo plazo, el indicador de Cómputo y la subdimensión de Talento Humano sean los principales elementos diferenciadores en esta dimensión. Gráfico 5 Puntajes subdimensiones: Infraestructura, Datos y Talento Humano 52,17 Argentina 58,57 37,21 Bolivia (Est. Plur. de) 27,85 71,43 Brasil 64,98 33,98 Chile 65,77 Colombia 59,95 Costa Rica 39,73 53,62 Cuba 16,11 26,51 Ecuador 58,87 38,19 El Salvador 25,79 Guatemala 42,45 26,27 Honduras 36,83 Jamaica 39,15 35,71 México 63,01 Panamá 52,59 30,99 Paraguay 51,52 45,90 Perú 56,31 Rep. Dominicana 30,94 49,29 Uruguay 61,88 Venezuela (Rep. Bol. de) 36,30 0 10 20 30 40 50 60 70 80 Promedio infraestructura Promedio datos Promedio talento humano 2.1. Subdimensión de infraestructura Esta subdimensión aborda el soporte tecnológico disponible en un país como condición necesaria para el desarrollo de IA. El número de servidores de alta capacidad de almacenamiento de datos, con acceso y uso de nube, computadoras de alto rendimiento, redes de alta velocidad, plataformas de desarrollo de aplicaciones y dispositivos que permiten una buena conexión, son todos elementos de infraestructura que inciden en el despliegue de la IA dentro de un país. La subdimensión Infraestructura representa el 45% de la ponderación total de la dimensión de Factores Habilitantes, atendiendo tanto a la cantidad de indicadores como su relevancia al momento de elaborar políticas públicas. Esta subdimensión contempla tres indicadores: Conectividad, Cómputo y Dispositivos. Estos elementos determinan la capacidad de los países en el acceso, disponibilidad, flujo y procesamiento de datos, que son los componentes esenciales para el desarrollo de la IA. A partir de esta versión se han incorporado dos nuevos",1.0,
q014,¿Cómo limita la disponibilidad de infraestructura de cómputo avanzado el desarrollo de capacidades nacionales de inteligencia artificial para defensa?,me5-large,3,0.855062,F1-ILIA-009,ILIA_documento-ilia-2025.pdf,F1-ILIA-009-chunk-0000,es,"Este documento fue coordinado por Álvaro Soto, Rodrigo Durán, Antonia Moreno y Sebastián Adasme, del Centro Nacional de Inteligencia Artificial (CENIA) de Chile, y Sebastián Rovira, Valeria Jordán y Laura Poveda, funcionarios de la División de Desarrollo Productivo y Empresarial de la Comisión Económica para América Latina y el Caribe (CEPAL). En su elaboración participaron Rodrigo Oportot y Verona Leisseigneur, del CENIA, quienes contaron con el apoyo de Demetris Herakleous, Francisca Lira, funcionarios, y Tomás Rodrigues, Consultor, de la CEPAL, y Salma Jalife, Alberto Farca y Susana Cruz, del Centro México Digital. El documento se elaboró en el marco de la Alianza Digital Unión Europea-América Latina y el Caribe y contó con el financiamiento de la Unión Europea, a través de la estrategia Global Gateway. Ni la Unión Europea ni ninguna persona que actúe en su nombre es responsable del uso que pueda hacerse de la información contenida en esta publicación. Los puntos de vista expresados en este estudio son de los autores y no reflejan necesariamente los puntos de vista de la Unión Europea. Las Naciones Unidas y los países que representan no son responsables por el contenido de vínculos a sitios web externos incluidos en esta publicación. No deberá entenderse que existe adhesión de las Naciones Unidas o los países que representan a empresas, productos o servicios comerciales mencionados en esta publicación. Las opiniones expresadas en este documento, que no ha sido sometido a revisión editorial, son de exclusiva responsabilidad de los autores y pueden no coincidir con las de las Naciones Unidas o las de los países que representan. Publicación de las Naciones Unidas LC/TS.2025/68 Distribución: L Copyright © Naciones Unidas, 2025 Todos los derechos reservados Impreso en Naciones Unidas, Santiago S.2500443[S] Esta publicación debe citarse como: Soto, Á. , Durán, R., Moreno, A., Adasme, S., Rovira, S., Jordán, V. y Poveda, L. (Coords.) (2025). Índice Latinoamericano de Inteligencia Artificial (ILIA) 2025. Documentos de Proyectos (LC/TS.2025/68). Comisión Económica para",0.0,
